Age,Income,Education_Years,Experience_Years,Spending_Score,Savings,Credit_Score,Debt,Hours_Online,Purchases_Month,Website_Visits,Time_On_App,Social_Media_Usage,Product_Returns,Customer_Tenure,Satisfaction_Score,Complaints,Support_Call_Count,Ad_Clicks,Email_Open_Rate,Discount_Usage,Mobile_App_Usage,Transactions_Value,Fraud_Risk_Score,Loyalty_Points,Dropout_Probability,Market_Segment,Region_Code,Channel _ Preference,Risk_Class
66,48789.2513,10,38,18,35064.65802,634,11949.43731,10,4,20,197.11,1.75,2,28,5,2,3,5,0.4687,0.8392,2,4127,0.4946,4826,0.3163,1,5,1,1
56,51179.52785,18,26,21,20255.73247,661,7103.79444,2,7,19,40.65,1.61,1,20,8,1,1,11,0.8435,0.7031,4,2753,0.471,7540,0.5252,4,6,3,0
49,20026.98973,14,28,92,30338.66571,600,10648.34035,9,7,30,148.18,1.23,2,97,6,0,2,11,0.9313,0.5637,9,2327,0.8292,6160,0.065,2,6,3,0
41,63744.91512,14,37,99,16543.98717,606,21875.42747,8,5,19,45.79,2.05,1,63,10,1,3,8,0.6587,0.8896,1,4355,0.0807,3973,0.8505,3,1,2,0
40,55197.32714,16,19,86,38670.05227,708,21858.89093,9,6,27,51.04,3.3,1,33,2,0,0,11,0.8264,0.1101,7,4060,0.3773,9834,0.4603,3,2,2,1
49,64970.15165,14,26,23,32561.05132,649,24194.99865,6,5,11,1.31,1.11,0,36,7,0,2,10,0.7349,0.7145,1,3019,0.446,9681,0.1783,1,4,1,1
54,6556.169327,18,19,64,18976.20292,693,15060.87915,8,5,25,96.25,4.83,1,13,1,0,2,7,0.7015,0.1466,5,2751,0.1239,6587,0.1617,5,2,1,0
29,81325.62057,10,18,67,31476.32167,623,16627.31477,11,8,19,26.94,0.62,2,62,3,0,2,5,0.769,0.0609,5,5421,0.0857,6377,0.361,5,6,2,1
66,47906.15558,18,19,40,31071.84393,647,21963.66851,1,7,20,118.19,2.4,2,68,1,0,1,8,0.5053,0.1329,0,5237,0.1796,3233,0.5734,4,6,2,0
30,66622.74225,8,34,10,32424.32861,661,6176.034258,4,4,16,179.34,0.43,1,23,1,0,2,7,0.4579,0.9509,10,3470,0.241,9887,0.4169,3,5,3,1
40,34401.41109,15,1,89,144.1093142,737,19833.77104,7,3,12,110.26,0.11,3,72,5,1,3,14,0.1591,0.4404,8,3248,0.9661,1386,0.5968,2,5,2,0
42,59191.60858,19,29,52,25754.81159,639,22814.06834,12,6,26,211.52,4.61,0,13,6,0,4,8,0.8438,0.049,3,1621,0.4756,7543,0.7055,1,3,3,1
52,34198.76655,10,33,72,24338.39015,642,9666.238044,1,4,14,222.44,4.05,0,88,3,0,5,5,0.0446,0.5836,1,3054,0.5103,4792,0.7485,5,6,2,0
58,40643.46559,19,21,75,23768.58625,705,23295.83487,0,8,19,208.98,3.47,1,40,3,1,2,14,0.2674,0.1997,3,4450,0.707,1197,0.401,4,5,1,1
47,78710.47031,15,2,61,21746.77147,631,27346.29648,1,4,18,281.01,4.33,1,110,3,1,3,11,0.5199,0.0068,9,682,0.6843,2285,0.717,4,3,3,1
34,47139.76399,15,5,64,21982.49024,664,19667.08002,1,4,18,71.19,4.01,3,30,1,1,0,14,0.9716,0.7584,1,3723,0.5028,9179,0.1415,3,4,1,1
66,53261.4931,12,14,5,30265.12244,701,18567.02621,11,12,20,56.84,3.24,1,94,5,0,2,20,0.786,0.1549,3,3826,0.3398,2959,0.5131,2,2,3,1
37,63051.01596,19,26,53,24315.78699,621,8281.343705,9,3,22,182.91,4.24,0,25,1,0,4,15,0.3687,0.9425,5,3829,0.3311,1261,0.0725,2,4,3,1
65,57435.22832,8,9,55,21735.25155,667,21415.22357,8,4,14,178.46,1.95,2,97,10,0,1,8,0.7139,0.5928,0,2216,0.0577,9447,0.2441,5,7,1,0
42,52256.28358,17,8,37,29115.04812,737,8846.456084,6,4,24,153.03,2.76,0,73,10,1,1,13,0.9314,0.087,3,2613,0.8996,8779,0.5832,4,2,1,0
39,55474.41504,14,32,56,23344.20943,696,17218.44482,9,4,18,1.31,3.88,0,26,3,0,1,7,0.5389,0.2178,6,2255,0.7694,1540,0.7404,3,1,2,1
30,86051.23378,19,31,59,24108.54742,664,17826.57064,2,3,21,166.57,0.42,2,24,6,1,1,9,0.4619,0.6108,3,5387,0.6233,7897,0.0953,2,4,3,1
36,49135.71804,17,5,93,34936.29687,639,-4777.518072,5,3,19,279.84,4.29,1,97,6,1,6,10,0.553,0.3381,9,4869,0.3961,8985,0.2071,4,7,2,0
66,53016.4857,12,35,69,16524.1543,620,17434.8203,6,6,24,100.37,0.78,0,39,3,0,1,9,0.3115,0.5321,9,3447,0.5825,5663,0.9919,2,1,3,1
53,65759.81594,15,1,73,7874.317293,601,30728.84872,1,6,21,290.28,4.32,1,89,9,0,2,12,0.9073,0.7995,4,3040,0.4851,6320,0.3377,1,2,2,1
29,66582.88899,16,28,59,20578.90809,725,2448.861466,5,5,20,107.03,1.56,1,116,8,3,1,18,0.7973,0.7926,5,2990,0.2739,7667,0.284,2,6,1,1
58,67805.45458,18,3,2,21716.34676,716,14676.64804,4,6,18,41.96,1.63,1,109,3,2,2,10,0.7055,0.698,6,2624,0.2986,118,0.0853,2,6,1,1
36,59580.95333,14,0,65,25772.23224,617,3317.30774,0,4,17,119.52,0.37,0,79,5,1,4,9,0.5891,0.8861,7,745,0.8745,1213,0.6948,4,3,2,0
29,32854.92631,14,18,60,20858.52732,667,9635.151367,2,6,18,148.38,4.43,0,61,5,2,1,9,0.9695,0.1994,1,3048,0.6349,8805,0.5083,2,4,1,1
26,74501.47298,8,25,51,26040.95395,656,3421.338871,9,5,15,188.84,0.87,3,105,5,1,1,20,0.2977,0.1772,1,5433,0.0014,4234,0.1576,2,4,2,0
24,32804.8191,11,24,30,40036.93344,709,15957.25396,0,4,16,151.46,3.15,1,112,3,1,2,9,0.2831,0.7993,9,3352,0.3269,7503,0.6329,1,3,3,0
45,54539.53198,9,9,11,26412.11455,669,19761.62882,11,3,17,161.02,3.22,1,49,5,2,1,13,0.2421,0.3209,2,2258,0.3399,3473,0.5258,2,3,3,0
31,38685.86225,9,14,92,27818.52241,649,17458.4318,1,3,30,7.22,1.41,0,41,5,0,5,9,0.7418,0.5122,6,3311,0.7063,1289,0.5649,2,5,1,0
48,49037.9248,9,21,76,18963.74874,623,9418.905183,10,5,22,76.09,4.93,0,70,4,1,1,8,0.7973,0.744,6,2735,0.7005,2380,0.9949,4,7,1,1
69,54931.43615,11,20,39,8917.943284,667,11343.63146,11,2,20,93.21,0.32,0,20,4,1,0,8,0.5971,0.3959,2,1805,0.4642,223,0.0286,3,6,1,0
36,54820.35823,8,21,90,1615.107303,633,16633.63612,11,3,20,296.13,3.04,2,44,2,1,6,9,0.652,0.1302,8,1656,0.951,5679,0.915,1,5,3,1
64,56328.81131,11,35,77,15850.55534,661,9606.456059,10,3,19,88.67,2.4,3,16,9,2,6,10,0.349,0.6795,9,3043,0.8722,2640,0.8419,2,2,2,1
33,74205.66904,9,33,72,-642.9732477,646,7027.229349,3,3,27,268.97,1.23,0,21,7,0,1,10,0.0398,0.8172,3,1246,0.8662,9178,0.4153,3,6,1,0
22,56803.01452,12,29,63,24108.3922,631,13565.23764,4,8,28,91.42,0.82,0,15,1,2,1,6,0.2536,0.0128,9,3020,0.3483,1023,0.8809,4,4,2,0
52,46337.65047,10,24,64,16937.46412,601,9331.750744,5,3,12,28.83,3.69,3,39,5,1,2,12,0.5843,0.5626,1,2898,0.431,1543,0.6486,1,3,1,1
29,64461.30752,19,27,61,9493.001068,676,17469.3475,2,4,21,74.29,4.58,0,42,2,0,4,10,0.8129,0.4694,8,3864,0.419,7004,0.8894,4,3,1,1
42,67842.05733,15,0,54,21046.99296,652,22792.1844,0,9,20,81.85,0.54,0,61,10,1,2,14,0.7772,0.2596,6,2808,0.4403,9464,0.5947,3,7,1,0
69,31585.88277,11,3,92,14090.94245,739,30585.50042,10,5,22,293.47,0.97,0,4,6,0,0,10,0.1795,0.161,6,1738,0.8892,1779,0.2161,1,6,2,0
38,58961.00105,8,6,94,23606.21003,598,17028.40147,7,5,21,202.29,4.93,2,24,7,1,3,12,0.0514,0.188,2,3185,0.2491,1700,0.5762,2,1,2,1
53,60517.59113,8,8,73,25661.01064,681,18875.83298,7,4,19,279.5,0.08,1,3,2,0,1,10,0.8506,0.725,4,4253,0.8022,7999,0.1791,3,7,2,0
40,45536.54745,19,35,95,14385.3267,646,11404.09594,11,4,17,250.5,2.54,0,114,6,1,1,5,0.0756,0.5362,9,2366,0.514,3983,0.1408,4,7,3,0
33,70635.6022,17,18,58,18101.75055,755,11775.73935,8,1,13,173.58,2.58,2,1,3,0,4,9,0.3933,0.9812,5,4928,0.2491,9215,0.6541,1,5,3,1
56,47749.16619,10,0,85,21719.16603,677,22704.33748,8,2,24,202.62,1.32,2,94,9,1,3,7,0.0942,0.2432,6,3138,0.5273,7385,0.9475,3,6,3,1
62,51883.6468,16,9,56,8743.662292,666,13342.0332,9,7,21,187.45,3.32,0,13,4,1,1,14,0.564,0.9569,9,2571,0.1954,7594,0.5885,3,6,2,1
59,47403.92264,14,35,34,21718.46018,646,15437.68427,1,4,18,199.88,4.72,1,54,3,1,4,8,0.3633,0.5151,5,2249,0.1082,6158,0.7958,4,1,3,1
56,50233.68571,9,8,31,8551.850815,615,22337.85402,4,5,19,79.43,2.25,0,82,3,0,2,8,0.2025,0.146,4,3235,0.8382,3839,0.1684,4,3,1,1
31,33555.8737,16,31,52,24525.73584,666,13388.23697,12,6,18,122.44,3.75,1,40,2,0,2,13,0.5952,0.1482,9,2888,0.6993,825,0.6542,2,4,2,1
48,28399.23676,17,31,89,16518.6907,581,24002.52263,11,6,25,177.78,3.23,3,11,9,1,3,12,0.3634,0.6086,9,1457,0.205,2736,0.733,2,4,1,0
22,73917.57595,9,5,76,8507.658128,583,18438.17602,11,6,18,10.78,2.36,2,42,8,0,0,8,0.1668,0.8314,4,4910,0.9423,3406,0.0416,3,1,1,1
52,37295.57978,10,37,1,15360.21121,701,17732.38903,5,5,14,144.85,0.25,0,93,5,1,2,14,0.7001,0.7477,6,2596,0.0244,2774,0.0972,4,7,2,1
40,35129.11476,18,16,55,15698.60335,562,11110.86512,10,7,23,257.92,3.71,3,4,9,0,1,9,0.8368,0.6556,10,4900,0.3333,4632,0.7816,3,5,1,1
46,17699.1483,17,9,22,28548.16707,634,18054.75597,1,7,19,147.71,1.82,1,25,2,1,1,14,0.2737,0.1721,1,1690,0.0217,8683,0.44,5,2,2,0
60,40415.57378,9,26,40,21386.43759,598,12425.72431,2,5,20,165.7,1.12,2,100,6,0,0,12,0.1864,0.1083,0,4154,0.1423,8783,0.4056,4,6,3,0
28,30153.6531,10,34,1,12349.78034,630,17816.45314,5,3,26,60.57,4.74,0,36,7,0,0,13,0.0753,0.0002,5,4627,0.1801,2734,0.9204,5,4,2,1
35,74630.2274,13,20,65,33192.5303,659,14389.04961,6,10,15,238.3,3.87,0,64,6,0,5,8,0.5279,0.1018,3,4527,0.8103,6887,0.992,5,2,2,1
64,65147.25634,16,24,63,25011.92321,699,20800.85743,3,3,28,107.66,4.81,1,44,3,1,2,8,0.8313,0.7664,6,3480,0.993,1492,0.7644,4,6,1,0
29,39677.74482,16,27,54,17309.42105,711,14809.37296,4,8,15,286.98,1.28,1,40,10,0,3,12,0.2508,0.8952,7,4196,0.8673,9139,0.7926,2,5,1,0
26,83786.53708,14,14,42,7569.326514,604,27227.1453,2,4,15,298.11,4.18,2,92,10,1,3,10,0.4606,0.2404,1,3562,0.6351,9767,0.2083,3,1,1,1
27,64726.4823,19,3,21,16603.25136,627,13346.71813,6,3,23,274.8,3.04,0,45,10,1,4,13,0.1608,0.7949,9,1763,0.7229,682,0.1922,1,7,1,0
61,45127.52925,10,28,79,18235.89532,853,11792.55143,10,7,20,25.46,4.91,1,8,9,0,3,11,0.4042,0.1988,3,3496,0.5228,8820,0.9807,1,5,1,0
34,12508.91428,11,8,81,22952.25865,637,17076.68272,8,5,25,99.95,4.73,0,85,8,0,3,4,0.0154,0.2493,4,1691,0.4225,4482,0.6951,4,3,1,0
55,84364.13859,13,26,22,24858.05208,606,21467.22633,1,7,16,283.54,4.86,2,35,8,1,1,10,0.9107,0.2242,3,1530,0.6922,4747,0.6867,2,5,1,1
24,29156.413,18,25,38,26452.65676,614,21420.59091,6,10,13,241.36,4.76,0,44,8,4,3,14,0.6766,0.0517,8,3336,0.9731,2240,0.2862,2,1,1,0
63,25319.0188,12,18,99,7108.260553,638,16000.68867,8,2,19,273.36,0.04,1,18,9,0,1,15,0.3328,0.1941,2,2291,0.0289,100,0.8865,2,1,1,0
30,65338.55648,9,27,80,21668.03857,630,17034.53496,6,6,22,171.77,3.71,0,47,1,0,0,13,0.8812,0.3735,0,4908,0.3141,1093,0.0444,1,5,2,1
57,86596.2861,13,16,8,18723.0734,638,17043.22834,5,3,22,144.12,1.36,2,25,8,0,1,18,0.1829,0.4055,10,5021,0.3301,3772,0.2746,5,6,1,0
59,70764.09228,10,19,62,41423.81821,649,8532.763118,7,6,21,31.95,3.53,1,110,2,0,1,9,0.0787,0.3095,10,6286,0.4143,8624,0.1801,1,1,1,0
26,58458.6368,15,39,47,20517.55551,649,21144.44065,12,5,17,251.84,4.9,1,41,4,0,1,8,0.9426,0.5147,3,1363,0.6269,5334,0.7111,2,3,2,0
67,58921.31512,9,38,17,15018.77441,602,7452.861407,1,3,9,223.54,0.2,1,5,1,0,2,11,0.309,0.378,0,1644,0.5138,536,0.7153,1,2,3,1
44,62801.23338,8,22,17,20882.95085,668,8544.007945,5,6,16,17.66,2.83,0,64,6,0,2,6,0.936,0.9704,6,4042,0.0187,600,0.5347,1,5,3,1
19,61383.92885,16,31,90,19931.4537,656,15330.16251,5,4,16,62.82,3.67,2,62,10,0,3,9,0.6376,0.8074,6,2621,0.4116,9858,0.0053,3,1,2,1
22,54217.87136,19,32,13,4087.685543,675,13080.8416,7,6,16,167.18,1.27,1,111,1,0,1,9,0.98,0.931,9,2132,0.6194,2755,0.8738,4,7,3,0
46,51563.01656,10,4,17,23266.43571,564,19776.9444,2,3,20,205.32,1.13,1,72,5,0,1,10,0.7534,0.5574,3,2540,0.5048,8510,0.9556,5,6,1,0
54,49061.10308,18,33,38,17515.53527,658,17684.11604,2,3,20,41.3,0.3,1,87,9,0,2,6,0.1055,0.6783,2,2913,0.8721,7516,0.2023,3,6,1,0
55,38690.53117,8,39,81,19786.47028,551,15829.20832,3,5,21,73.45,0.47,0,3,1,0,1,10,0.8522,0.1667,6,3795,0.3986,4941,0.8422,4,6,1,1
36,45789.87385,14,10,78,13011.45173,641,8246.796024,11,7,18,57.93,3.28,0,108,9,1,3,9,0.1479,0.7528,6,824,0.0126,7508,0.9733,2,2,3,1
25,24605.64779,17,2,45,11248.68616,683,15159.36063,9,4,21,66,2.53,2,37,4,1,3,10,0.6922,0.236,7,3490,0.2849,1527,0.327,3,3,2,0
65,48524.9056,12,32,6,27031.05867,702,14684.93119,8,9,22,276.21,0.15,3,95,3,0,2,14,0.5004,0.1458,9,2770,0.1357,8262,0.1851,4,5,1,1
62,35171.13339,12,10,35,28867.65325,667,16333.12042,10,3,24,214.75,4.85,0,93,8,0,4,7,0.7077,0.0419,6,2049,0.2502,5248,0.9775,3,1,2,1
18,33446.16024,8,15,14,23344.78884,684,12419.77197,2,8,15,221.13,3.28,2,41,6,0,1,8,0.765,0.4722,2,4666,0.3621,443,0.0597,1,2,2,0
39,52698.41227,16,17,72,5513.619196,635,18136.90523,10,4,21,238.2,2.58,2,20,7,0,1,13,0.8037,0.2868,6,2484,0.6767,8578,0.276,1,3,1,0
69,70880.0343,14,29,61,23864.50687,625,12920.63377,7,5,22,106.97,1.36,0,67,9,3,1,10,0.835,0.9867,4,2588,0.3242,5674,0.742,3,4,2,1
34,63774.74909,15,9,15,5632.507589,785,17574.68079,4,8,17,230.16,3.29,0,87,5,0,5,9,0.8472,0.2498,5,2665,0.8841,5195,0.6174,3,1,2,1
24,26442.49095,16,17,54,14710.59492,691,19776.28544,10,5,16,293.52,1.82,0,40,2,0,0,10,0.4126,0.8665,10,4874,0.2996,1869,0.6845,5,6,1,1
42,35155.57795,13,37,27,26924.46759,591,11792.42701,10,5,19,209.52,3.51,0,85,3,1,5,12,0.8892,0.3164,6,3130,0.1369,4648,0.7081,2,6,2,0
62,64111.56782,19,18,13,25260.78785,563,10367.04918,10,4,27,125.03,3.41,0,77,3,0,2,13,0.7196,0.7491,1,2917,0.1689,279,0.6861,1,3,3,1
21,35262.6891,12,35,31,23655.73892,627,17858.19694,1,5,20,214.91,0.46,0,8,4,1,4,14,0.839,0.6598,4,4061,0.9346,770,0.3422,3,7,1,0
53,46630.50275,13,12,35,30503.22123,710,7073.401916,12,6,21,270.24,4.55,1,5,10,0,4,9,0.9892,0.5618,2,320,0.4548,5562,0.3115,4,7,1,1
23,58250.78149,18,2,60,24480.12118,652,21669.98853,12,5,16,38.63,2.43,1,25,7,3,3,7,0.1164,0.4168,1,3244,0.4031,953,0.4285,2,2,1,1
48,35474.83318,9,9,6,3847.8462,539,15065.7757,4,6,29,79.59,1.96,0,39,10,0,1,10,0.3706,0.6711,7,3261,0.0689,1559,0.8077,4,7,1,0
36,51580.63259,11,37,69,17043.75323,641,14311.44959,1,7,20,275.79,4.78,3,37,6,0,2,8,0.8065,0.4073,6,3993,0.7333,3446,0.9383,2,6,1,0
61,29989.61758,10,0,86,19667.13234,650,18276.09551,2,4,22,283.87,2.19,1,105,3,1,1,7,0.0863,0.5481,5,3352,0.6947,6982,0.4552,4,5,1,1
56,40979.48534,14,26,58,18730.06619,529,17903.72712,12,6,23,145.24,3.61,0,5,7,0,2,8,0.5408,0.5898,4,1644,0.3757,2440,0.0858,1,2,1,1
44,54796.72901,16,7,49,15062.9186,651,15039.10845,7,3,20,112.37,3.28,2,8,4,0,0,13,0.8584,0.2674,3,1010,0.6918,108,0.9383,3,6,3,0
27,26105.094,12,16,23,11758.75093,599,20271.69846,4,4,22,84.83,0.83,1,108,10,0,2,7,0.019,0.3397,1,3765,0.3675,4454,0.0804,3,5,2,1
43,56607.12107,13,8,89,39205.95976,558,10965.67017,3,7,20,149.63,4.96,0,4,8,0,2,12,0.9395,0.0181,3,2410,0.0732,9147,0.1591,5,3,3,0
36,49705.43302,17,5,34,16890.0414,730,19274.13896,3,6,19,280.36,2.32,1,41,7,1,1,7,0.9781,0.8522,8,2606,0.7381,7078,0.8677,3,3,2,0
56,58287.34932,19,24,26,38812.81643,597,8528.25917,8,2,20,44.94,1.97,1,60,7,1,0,9,0.3223,0.756,8,1971,0.9652,3360,0.5515,1,2,1,1
20,53358.71201,19,38,47,10869.67676,617,18063.89395,5,7,22,125.95,4.6,0,54,9,2,1,9,0.7668,0.1835,10,3017,0.6483,3489,0.3527,2,2,3,0
62,70462.10645,9,27,5,25256.48055,616,13032.76022,12,8,24,273.48,2.65,2,22,8,0,0,3,0.1272,0.362,7,2913,0.2765,317,0.9309,2,5,1,0
30,51878.36754,10,32,90,21837.13133,650,7133.483626,8,3,25,104.74,3.53,2,78,1,0,2,9,0.7729,0.4211,6,1534,0.2699,340,0.9605,3,7,2,1
67,43558.91688,10,36,20,12624.40378,738,16539.8569,10,7,15,230.42,4.23,1,19,7,0,3,10,0.4815,0.3344,3,3925,0.929,4444,0.3308,4,1,3,1
45,51834.46255,19,8,6,16259.54312,590,14793.44104,4,6,23,116.78,1.18,0,77,3,1,2,12,0.8603,0.7982,1,2144,0.3033,2074,0.8684,3,2,3,1
37,58149.47044,19,17,70,19878.95945,635,5743.646943,1,9,19,241.48,0.85,1,99,4,0,0,7,0.2126,0.7254,6,4712,0.7682,8829,0.6785,2,6,2,1
45,50732.90105,16,20,59,13247.06706,656,2318.006745,6,5,25,294.3,0.34,1,68,6,1,1,7,0.6727,0.7672,5,3254,0.6429,5678,0.2745,5,1,2,1
25,50608.87537,14,1,64,17950.87525,607,14086.417,4,6,18,116.35,4.49,0,33,5,0,2,12,0.7861,0.9041,8,2895,0.5926,5484,0.9414,2,1,3,1
58,39470.12468,15,37,18,1080.780597,634,24709.35576,2,4,21,253.53,1,2,22,8,0,4,8,0.2025,0.5952,4,1189,0.1811,6979,0.0631,4,7,3,1
56,40056.48624,18,39,4,25692.12792,680,16926.09005,11,4,16,296.53,1.54,1,65,2,1,4,6,0.8183,0.6145,10,3648,0.0344,2366,0.3179,4,1,3,1
18,28960.92092,17,35,17,29817.21339,612,10990.18058,5,6,15,295.15,1.43,2,11,5,0,1,10,0.958,0.7219,4,2952,0.4887,1565,0.3963,5,3,2,1
20,76243.65115,18,36,14,23634.90966,633,21491.21709,2,4,17,130.13,1.52,1,16,5,1,1,10,0.6161,0.6812,3,3205,0.9882,8984,0.6907,4,3,1,0
30,31342.05147,16,14,78,38114.06502,628,20443.34171,2,5,16,145.73,3.34,0,68,3,2,1,14,0.7849,0.8698,9,4580,0.1958,3704,0.0384,3,1,3,1
45,39606.42203,13,27,13,25456.76982,645,22629.47447,3,2,20,91.02,4.77,1,93,10,1,1,7,0.5326,0.7702,4,4044,0.5369,8546,0.8898,3,1,2,0
66,39223.89102,11,17,7,29142.47711,662,19103.38659,12,4,21,94.21,1.65,0,103,5,1,4,8,0.5981,0.1205,9,4338,0.671,4201,0.6591,2,3,3,1
42,63423.86565,19,33,44,29906.90266,679,20315.41394,3,5,18,147.74,2.04,0,44,4,0,3,12,0.0134,0.9284,0,106,0.4837,8756,0.275,1,5,2,1
50,45575.75483,8,21,15,-2008.106853,747,19386.65119,4,6,20,60.16,3.86,1,102,5,0,1,14,0.5243,0.6831,7,2749,0.5069,3453,0.6583,3,7,3,0
55,68716.13109,15,10,19,23389.38559,517,12134.97032,8,5,23,213.34,2.16,2,88,10,0,2,15,0.5756,0.1271,1,1090,0.6612,9494,0.5369,3,7,2,0
23,39897.64064,14,12,63,8936.520397,642,5176.315564,4,8,22,160.89,4.63,2,116,9,0,4,10,0.67,0.772,1,3567,0.8149,9942,0.3363,5,6,2,0
61,54184.91243,9,3,35,10552.77239,582,11873.18763,3,2,28,269.42,2.52,0,9,7,0,1,10,0.1694,0.3584,7,741,0.3333,2590,0.0286,3,7,3,0
62,37469.7942,15,21,81,11944.21383,631,21629.62186,2,3,17,243.17,1.74,0,72,1,0,2,12,0.2414,0.806,3,4264,0.8993,7617,0.5511,2,4,2,1
49,82177.23692,19,6,35,17498.2736,694,12713.93498,4,6,18,96.74,4.86,0,78,3,6,3,12,0.756,0.9554,2,4884,0.4849,257,0.0822,5,2,2,1
62,32186.02371,12,23,19,25203.67969,710,14127.24569,1,6,15,151.74,2.13,2,79,9,0,0,16,0.1676,0.2552,8,2779,0.6619,9787,0.8102,3,1,2,1
64,54647.31065,14,3,20,23471.9186,712,8005.290401,0,6,20,225.15,1.16,1,117,4,0,3,10,0.416,0.8574,9,3411,0.1065,6221,0.0885,2,3,2,1
38,59506.65321,11,27,100,19899.34894,712,11693.46257,10,3,20,57.96,0.89,1,62,4,0,1,9,0.2505,0.7736,2,4862,0.4925,1046,0.4287,5,7,2,1
33,56206.98646,12,14,35,25781.46753,641,14945.465,2,7,17,9.48,4.98,0,86,10,1,2,16,0.5452,0.6712,3,5506,0.0161,6646,0.4346,1,1,2,1
38,47220.68512,15,0,32,26267.89057,720,17955.37307,9,7,16,255.69,3.76,1,101,6,0,1,9,0.9869,0.3849,7,5024,0.391,2232,0.5562,2,1,2,0
28,48052.6895,8,2,48,23540.99351,730,12248.0342,10,3,24,41.27,2.04,0,15,3,0,2,7,0.852,0.1099,8,3647,0.0545,4077,0.0395,3,1,2,1
54,50657.17208,8,13,44,6203.961711,657,11828.77545,6,4,24,266.82,4.13,2,6,3,0,1,7,0.2695,0.4839,10,4937,0.897,9832,0.2038,5,7,3,0
53,47794.96998,11,37,24,14085.33769,709,20053.05339,4,2,13,274.08,2.73,0,1,9,0,1,6,0.3686,0.1057,3,1841,0.6728,9903,0.1995,1,1,2,1
52,64458.18675,10,0,61,20210.62267,652,16951.59916,2,7,25,138.21,1.59,1,20,5,1,1,10,0.9186,0.5001,6,2179,0.7919,48,0.599,2,5,1,1
36,83157.84502,17,37,17,25867.62307,721,17692.03479,9,7,16,242.03,3.72,0,105,7,0,1,8,0.8983,0.8203,1,4123,0.4677,8359,0.2636,1,2,3,0
37,41637.62322,19,37,71,9371.362738,642,24169.92352,7,7,23,108.96,3.73,3,36,5,1,1,8,0.1605,0.9976,3,3033,0.8519,1853,0.1442,2,2,3,1
35,29452.95531,9,20,50,19909.23848,620,11969.55367,8,5,15,257.48,2.5,1,2,6,0,2,12,0.8293,0.198,0,3810,0.873,3741,0.0184,3,3,1,1
64,48675.76927,19,28,65,7475.004349,594,14705.88498,0,6,34,247.4,0.23,0,70,8,0,1,8,0.2976,0.2079,2,4099,0.3568,2068,0.8405,2,5,2,0
58,88695.64006,10,4,99,28207.34389,641,18306.95865,11,5,23,23.56,0.39,3,2,8,0,2,7,0.5438,0.8109,5,4117,0.3769,8583,0.9715,3,5,1,0
66,37944.88148,18,9,32,21938.77823,654,9770.95583,1,3,23,174.78,3.94,1,3,2,1,0,12,0.0051,0.4691,2,778,0.5082,7457,0.7033,2,2,1,1
31,74586.75208,18,27,36,9230.911712,603,16374.29843,4,3,19,192,4.12,3,7,9,0,3,9,0.9986,0.9158,9,3818,0.0422,5823,0.4127,5,3,1,0
32,75165.51221,18,20,13,9178.171698,637,15133.17898,5,8,24,0.26,3.39,1,84,10,0,4,7,0.7611,0.769,7,2242,0.9958,9641,0.122,2,5,3,0
48,41696.17637,8,6,70,23099.45497,624,31663.79647,0,6,24,293.98,4.2,3,113,6,1,2,9,0.2417,0.7364,0,3307,0.3592,228,0.4751,2,3,2,0
18,58534.74619,8,2,58,30998.39132,596,15599.21701,6,10,21,121.97,3.6,0,64,7,0,1,9,0.6838,0.102,9,2466,0.4708,3252,0.4573,4,2,3,1
20,74425.94935,13,19,14,11225.7133,702,21941.63859,9,7,16,155.2,4.48,2,41,3,1,2,8,0.2933,0.0359,10,2493,0.7548,351,0.4199,4,1,2,0
33,44313.08389,12,18,37,26292.83287,711,19979.65928,10,10,13,58.44,0.75,2,54,4,0,5,9,0.0895,0.3168,5,2256,0.2975,2272,0.3783,2,6,1,1
40,46946.2946,15,34,79,15662.09826,702,8060.630381,11,5,32,183.28,1.94,0,41,6,0,3,7,0.4253,0.2173,3,3911,0.2016,4037,0.4968,4,6,3,0
28,41274.78629,9,3,68,26585.55282,646,5707.056972,6,6,18,243.19,2.32,1,115,7,0,2,5,0.6137,0.7123,3,2798,0.1275,8425,0.0732,3,6,2,0
29,34778.64904,11,4,40,25465.52728,649,16482.08763,8,5,15,175.77,1.49,2,5,6,1,0,13,0.0898,0.4507,1,2701,0.528,8457,0.0383,4,5,2,0
27,40260.83682,15,0,59,21242.39873,597,22544.00797,1,4,17,236.41,3.63,0,89,5,1,2,10,0.5184,0.5231,5,2601,0.0055,857,0.064,2,3,1,0
49,31640.896,19,3,80,5324.86955,671,16727.48892,6,5,15,219.33,4.56,1,102,2,0,1,7,0.5149,0.8137,1,3705,0.7095,8690,0.2,1,1,3,1
33,50511.25202,13,11,92,25449.4852,658,15473.11082,2,6,26,71.3,2.06,0,82,7,0,1,10,0.6286,0.4785,5,1974,0.4614,9068,0.2781,1,2,3,1
25,38450.40153,8,26,16,24016.15417,792,13295.48008,4,3,22,130.74,4.71,2,63,5,1,3,9,0.2446,0.5449,3,4908,0.5318,4194,0.1695,2,7,3,1
55,53506.78868,11,22,62,23283.43803,704,7056.23252,4,5,19,44.59,2.58,1,1,9,0,1,9,0.0206,0.8423,5,2214,0.2632,9836,0.2519,2,4,3,0
